Month,Day,Hour,Beam Irradiance (W/m^2),Diffuse Irradiance (W/m^2),Ambient Temperature (C),Wind Speed (m/s),Plane of Array Irradiance (W/m^2),Cell Temperature (C),DC Array Output (W),AC System Output (W)
7,3,15,83,270,28.2,6.4,292.262,32.834,959.688,917.74
7,3,16,41,150,26.9,5.8,150.253,28.972,498.988,468.449
7,3,17,0,29,25.3,4.9,27.487,24.92,94.504,72.355
7,3,18,0,0,23.8,4,0,23.8,0,0
7,3,19,0,0,22.7,3.4,0,22.7,0,0
7,3,20,0,0,21.9,3.4,0,21.9,0,0
7,3,21,0,0,21.4,3.7,0,21.4,0,0
7,3,22,0,0,20.9,4,0,20.9,0,0
7,3,23,0,0,20.5,4.3,0,20.5,0,0
7,4,0,0,0,20.2,4.6,0,20.2,0,0
7,4,1,0,0,19.9,4.6,0,19.9,0,0
7,4,2,0,0,19.7,4.3,0,19.7,0,0
7,4,3,0,0,19.6,3.8,0,19.6,0,0
7,4,4,0,0,19.6,3.6,0,19.6,0,0
7,4,5,0,4,20.1,3.4,3.78,18.651,13.38,0
7,4,6,62,84,21.3,4.2,82.033,21.693,274.419,248.726
7,4,7,23,164,23.2,5.2,160.723,25.228,547.811,516.157
7,4,8,97,293,25,5.9,324.898,29.939,1082.967,1037.631
7,4,9,268,381,26.6,6.3,544.766,35.327,1773.152,1706.242
7,4,10,110,460,27.9,6.5,522.809,36.375,1699.415,1635.021
7,4,11,111,498,28.8,6.5,566.433,37.994,1827.144,1758.359
7,4,12,322,466,29.3,6.3,716.567,41.278,2272.146,2186.88
7,4,13,242,452,29.1,6.1,617.509,39.787,1971.357,1897.433
7,4,14,183,381,28.3,6,479.199,36.543,1550.777,1491.302
7,4,15,67,209,27.2,5.7,229.155,30.99,759.084,722.346
7,4,16,139,162,26,4.9,187.902,28.937,607.572,574.521
7,4,17,105,66,24.6,3.8,62.912,25.051,202.897,178.649
7,4,18,0,0,23.5,3.2,0,23.5,0,0
7,4,19,0,0,22.7,3,0,22.7,0,0
7,4,20,0,0,22,2.9,0,22,0,0
7,4,21,0,0,21.3,2.9,0,21.3,0,0
7,4,22,0,0,20.9,3,0,20.9,0,0
7,4,23,0,0,20.6,3,0,20.6,0,0
7,5,0,0,0,20.5,3,0,20.5,0,0
7,5,1,0,0,20.4,3,0,20.4,0,0
7,5,2,0,0,20.3,2.8,0,20.3,0,0
7,5,3,0,0,20.3,2.7,0,20.3,0,0
7,5,4,0,0,20.2,2.7,0,20.2,0,0
7,5,5,0,2,20.7,3.7,1.889,19.267,6.668,0
7,5,6,0,50,21.9,4.8,47.44,21.588,165.656,142.142
7,5,7,18,155,23.6,5.8,150.95,25.288,514.977,484.075
7,5,8,81,287,25.4,6.4,310.988,29.865,1037.917,993.836
7,5,9,181,400,27.2,6.5,501.561,35.035,1636.907,1574.606
7,5,10,92,455,28.7,6.5,503.688,36.819,1633.823,1571.625
7,5,11,108,498,29.7,6.5,564.009,38.847,1811.577,1743.335
7,5,12,131,498,30.1,6.4,582.549,39.724,1862.688,1792.654
7,5,13,176,461,29.8,6.1,573.681,39.574,1834.12,1765.091
7,5,14,220,379,28.9,5.7,502.459,37.778,1615.094,1553.516
7,5,15,149,265,27.9,5.2,320.603,33.715,1042.95,998.73
7,5,16,1,94,26.8,4.3,89.184,28.086,301.872,275.612
7,5,17,33,64,25.4,3.2,59.21,25.591,198.712,174.548
7,5,18,0,0,24.3,2.6,0,24.3,0,0
7,5,19,0,0,23.6,2.5,0,23.6,0,0
7,5,20,0,0,23,2.5,0,23,0,0
7,5,21,0,0,22.4,2.8,0,22.4,0,0
7,5,22,0,0,21.8,3,0,21.8,0,0
7,5,23,0,0,21.3,3.1,0,21.3,0,0
7,6,0,0,0,21,3.3,0,21,0,0
7,6,1,0,0,20.8,3.1,0,20.8,0,0
7,6,2,0,0,20.7,2.8,0,20.7,0,0
7,6,3,0,0,20.6,2.5,0,20.6,0,0
7,6,4,0,0,20.5,2.3,0,20.5,0,0
7,6,5,0,3,20.9,2.8,2.835,19.345,10.001,0
7,6,6,4,73,21.8,3.8,68.073,21.899,236.598,211.675
7,6,7,19,159,23.1,4.6,154.894,25.128,528.739,497.523
7,6,8,70,283,24.5,5.3,301.551,29.302,1009.833,966.525
7,6,9,267,386,25.8,5.8,549.022,34.998,1790.033,1722.54
7,6,10,239,465,26.7,6.2,632.503,37.294,2045.372,1968.735
7,6,11,131,505,27.2,6.4,590.147,36.985,1913.171,1841.344
7,6,12,142,501,27.4,6.5,595.075,37.127,1927.65,1855.304
7,6,13,106,451,27.5,6.4,509.221,35.881,1659.099,1596.059
7,6,14,91,326,27.3,6.3,367.638,33.245,1211.153,1162.146
7,6,15,8,151,26.8,6.1,146.84,28.837,494.806,464.362
7,6,16,196,138,25.7,5.4,182.547,28.238,580.848,548.426
7,6,17,233,70,24.2,4.3,71.492,24.78,215.692,191.189
7,6,18,0,0,23,3.4,0,23,0,0
7,6,19,0,0,22.3,3,0,22.3,0,0
7,6,20,0,0,21.7,3,0,21.7,0,0
7,6,21,0,0,21.3,3.1,0,21.3,0,0
7,6,22,0,0,20.9,3.1,0,20.9,0,0
7,6,23,0,0,20.7,3.1,0,20.7,0,0
7,7,0,0,0,20.5,3,0,20.5,0,0
7,7,1,0,0,20.4,3.1,0,20.4,0,0
7,7,2,0,0,20.4,3.3,0,20.4,0,0
7,7,3,0,0,20.3,3.4,0,20.3,0,0
7,7,4,0,0,20.2,3.3,0,20.2,0,0
7,7,5,1,4,20.4,3.3,3.781,18.943,13.364,0
7,7,6,140,82,21.5,4.2,86.641,21.997,275.285,249.574
7,7,7,96,169,23.1,5.4,187.691,25.595,626.702,593.198
7,7,8,216,292,24.6,6.1,387.502,30.559,1279.849,1228.811
7,7,9,114,376,25.9,6.5,433.186,32.658,1431.666,1375.984
7,7,10,99,415,26.8,6.7,472.529,34.146,1553.006,1493.458
7,7,11,196,507,27.2,7,648.834,37.219,2100.668,2021.971
7,7,12,243,496,27.1,7.2,678.116,37.586,2191.104,2108.977
7,7,13,298,441,26.6,7.3,652.969,36.624,2117.393,2038.067
7,7,14,75,351,26.2,7,380.096,32.089,1260.009,1209.562
7,7,15,76,151,25.7,6.3,180.678,28.264,604.29,571.317
7,7,16,1,57,24.8,5,54.399,24.988,186.777,162.848
7,7,17,0,6,23.4,3.5,5.674,22.224,19.754,0
7,7,18,0,0,22.3,2.7,0,22.3,0,0
7,7,19,0,0,21.8,2.8,0,21.8,0,0
7,7,20,0,0,21.4,2.9,0,21.4,0,0
7,7,21,0,0,21,2.9,0,21,0,0
7,7,22,0,0,20.7,3,0,20.7,0,0
7,7,23,0,0,20.5,3.2,0,20.5,0,0
7,8,0,0,0,20.4,3.4,0,20.4,0,0
7,8,1,0,0,20.3,3.3,0,20.3,0,0
7,8,2,0,0,20.1,3,0,20.1,0,0
7,8,3,0,0,20,2.9,0,20,0,0
7,8,4,0,0,20,2.9,0,20,0,0
7,8,5,0,2,20.6,3.4,1.889,19.12,6.672,0
7,8,6,0,66,22.1,4.7,61.597,22.075,214.606,190.125
7,8,7,100,184,24.2,6.1,202.775,26.773,673.943,639.304
7,8,8,129,293,25.8,6.9,342.135,30.634,1134.504,1087.71
7,8,9,67,364,26.9,7.3,389.217,32.466,1288.659,1237.357
7,8,10,121,465,27.5,7.4,536.96,35.368,1754.083,1687.828
7,8,11,311,478,28,7.5,721.767,38.795,2317.898,2230.833
7,8,12,261,492,28.2,7.6,689.557,38.595,2216.771,2133.656
7,8,13,146,461,27.8,7.5,550.769,36.113,1792.014,1724.452
7,8,14,290,366,27,7.3,538.92,35.12,1753.547,1687.311
7,8,15,190,268,26.2,6.7,344.534,31.548,1130.177,1083.507
7,8,16,62,159,25.2,5.8,164.632,27.568,547.298,515.655
7,8,17,8,52,24,4.5,48.979,24.054,168.011,144.451
7,8,18,0,0,22.7,3.4,0,22.7,0,0
7,8,19,0,0,21.9,2.9,0,21.9,0,0
7,8,20,0,0,21.3,3,0,21.3,0,0
7,8,21,0,0,20.9,3.4,0,20.9,0,0
7,8,22,0,0,20.7,3.8,0,20.7,0,0
7,8,23,0,0,20.5,4.1,0,20.5,0,0
7,9,0,0,0,20.5,4,0,20.5,0,0
7,9,1,0,0,20.4,3.4,0,20.4,0,0
7,9,2,0,0,20.2,3.1,0,20.2,0,0
7,9,3,0,0,20.2,3.1,0,20.2,0,0
7,9,4,0,0,20.2,3.2,0,20.2,0,0
7,9,5,2,4,20.7,3.5,3.822,19.282,13.489,0
7,9,6,161,82,21.9,5,87.187,22.381,272.773,247.114
7,9,7,1,111,23.6,6.8,105.166,24.432,362.226,334.694
7,9,8,83,289,25.1,8,314.117,28.991,1052.693,1008.202
7,9,9,56,361,26.4,8.6,378.861,31.231,1262.211,1211.699
7,9,10,65,434,27.3,8.9,462.802,33.255,1528.084,1469.341
7,9,11,82,477,27.8,9.1,522.606,34.561,1714.895,1649.978
7,9,12,183,505,27.9,9.2,635.238,36.191,2067.195,1989.749
7,9,13,328,428,27.8,9.1,666.06,36.656,2159.278,2078.366
7,9,14,190,382,27.4,8.7,486.52,34.012,1594.38,1533.483
7,9,15,231,276,26.7,8.2,372.541,31.745,1218.642,1169.415
7,9,16,0,55,25.5,7.3,52.209,25.787,178.768,154.997
7,9,17,0,7,24.1,6.2,6.62,23.24,22.94,2.118
7,9,18,0,0,22.9,5.4,0,22.9,0,0
7,9,19,0,0,22.2,5,0,22.2,0,0
7,9,20,0,0,21.6,4.5,0,21.6,0,0
7,9,21,0,0,21.2,4.2,0,21.2,0,0
7,9,22,0,0,21,4.1,0,21,0,0
7,9,23,0,0,20.8,4,0,20.8,0,0
7,10,0,0,0,20.6,3.9,0,20.6,0,0
7,10,1,0,0,20.4,3.8,0,20.4,0,0
7,10,2,0,0,20.2,3.8,0,20.2,0,0
7,10,3,0,0,20.1,4,0,20.1,0,0
7,10,4,0,0,20.1,4.2,0,20.1,0,0
7,10,5,0,3,20.5,4.6,2.835,19.228,10.006,0
7,10,6,10,76,22.1,5.9,71.15,22.262,245.778,220.669
7,10,7,36,171,24.2,7.5,170.367,25.983,576.618,544.295
7,10,8,124,298,26.3,8.6,344.207,30.519,1142.489,1095.468
7,10,9,174,400,27.9,9.2,497.624,34.185,1631.124,1569.015
7,10,10,229,467,29,9.5,627.443,37.016,2032.001,1955.858
7,10,11,284,491,29.6,9.6,711.136,38.772,2284.198,2198.46
7,10,12,236,498,29.7,9.6,675.2,38.458,2172.288,2090.881
7,10,13,195,461,29.4,9.5,590.676,37.061,1912.359,1840.561
7,10,14,160,385,28.8,9.3,469.374,34.858,1532.685,1473.794
7,10,15,44,250,27.7,8.9,255.775,30.858,850.827,811.753
7,10,16,117,167,26.2,8.1,187.215,28.345,611.447,578.305
7,10,17,17,63,24.4,6.8,57.844,24.582,196.871,172.743
7,10,18,0,0,23,5.7,0,23,0,0
7,10,19,0,0,22.1,5.1,0,22.1,0,0
7,10,20,0,0,21.6,4.9,0,21.6,0,0
7,10,21,0,0,21.2,4.8,0,21.2,0,0
7,10,22,0,0,21,4.8,0,21,0,0
7,10,23,0,0,20.8,4.7,0,20.8,0,0
7,11,0,0,0,20.6,4.7,0,20.6,0,0
7,11,1,0,0,20.4,4.7,0,20.4,0,0
7,11,2,0,0,20.3,4.9,0,20.3,0,0
7,11,3,0,0,20.2,4.9,0,20.2,0,0
7,11,4,0,0,20.2,4.9,0,20.2,0,0
7,11,5,0,3,20.7,5.1,2.835,19.51,9.993,0
7,11,6,23,78,22,6.1,73.113,22.193,250.229,225.03
7,11,7,213,185,23.7,7.3,240.334,26.605,783.217,745.872
7,11,8,154,300,25.3,8,362.169,30.029,1203.11,1154.337
7,11,9,190,399,26.5,8.3,508.172,33.36,1672.1,1608.626
7,11,10,205,470,27.3,8.5,610.952,35.658,1992.205,1917.522
7,11,11,265,497,28,8.7,700.552,37.588,2263.696,2178.76
7,11,12,253,496,28.3,8.7,687.813,37.787,2220.265,2137.015
7,11,13,334,420,28.2,8.7,664.705,37.35,2147.463,2067.001
7,11,14,256,372,27.6,8.6,522.987,34.782,1705.692,1641.086
7,11,15,188,240,26.9,8.4,319.202,31.132,1048.361,1003.991
7,11,16,0,17,25.7,7.7,16.109,25.371,55.268,33.852
7,11,17,125,47,24.3,6.6,47.9,24.122,148.03,124.859
7,11,18,0,0,22.9,5.5,0,22.9,0,0
7,11,19,0,0,22,4.8,0,22,0,0
7,11,20,0,0,21.4,4.6,0,21.4,0,0
7,11,21,0,0,20.9,4.4,0,20.9,0,0
7,11,22,0,0,20.6,4.1,0,20.6,0,0
7,11,23,0,0,20.4,4.1,0,20.4,0,0
7,12,0,0,0,20.4,4.6,0,20.4,0,0
7,12,1,0,0,20.4,5,0,20.4,0,0
7,12,2,0,0,20.4,5.1,0,20.4,0,0
7,12,3,0,0,20.4,5,0,20.4,0,0
7,12,4,0,0,20.4,5,0,20.4,0,0
7,12,5,0,2,20.7,5.3,1.889,19.52,6.66,0
7,12,6,2,65,21.7,6.1,60.871,21.672,212.093,187.662
7,12,7,236,182,23.2,7,244.841,26.231,796.07,758.4
7,12,8,318,277,24.8,7.5,429.228,30.757,1410.264,1355.249
7,12,9,288,365,26.1,7.6,546.236,33.994,1789.283,1721.816
7,12,10,25,214,27.1,7.4,224.195,30.261,751.174,714.634
7,12,11,358,468,27.7,7,755.833,39.174,2422.601,2331.346
7,12,12,326,472,28,6.7,729.836,39.949,2330.125,2242.576
7,12,13,411,399,27.9,6.5,707.596,39.673,2258.878,2174.13
7,12,14,121,367,27.4,6.4,427.23,34.53,1398.277,1343.635
7,12,15,268,209,26.6,6.2,331.246,31.865,1077.593,1032.408
7,12,16,28,87,25.6,5.7,90.392,26.638,303.017,276.733
7,12,17,154,80,24.3,4.8,76.604,24.776,242.112,217.077
7,12,18,0,0,23.2,4.1,0,23.2,0,0
7,12,19,0,0,22.3,3.7,0,22.3,0,0
7,12,20,0,0,21.5,3.6,0,21.5,0,0
7,12,21,0,0,20.9,3.6,0,20.9,0,0
7,12,22,0,0,20.6,3.5,0,20.6,0,0
7,12,23,0,0,20.3,3.4,0,20.3,0,0
7,13,0,0,0,20,3.4,0,20,0,0
7,13,1,0,0,19.8,3.7,0,19.8,0,0
7,13,2,0,0,19.7,3.9,0,19.7,0,0
7,13,3,0,0,19.5,4,0,19.5,0,0
7,13,4,0,0,19.4,4,0,19.4,0,0
7,13,5,0,2,19.9,4.1,1.889,18.502,6.691,0
7,13,6,280,79,21.5,5.1,94.862,22.115,277.353,251.6
7,13,7,291,174,23.8,6.3,255.88,27.268,820.331,782.043
7,13,8,249,289,26.1,6.9,403.511,31.991,1321.814,1269.513
7,13,9,228,390,28.1,7.1,527.202,36.044,1711.086,1646.297
7,13,10,160,457,29.5,7.1,562.882,38.164,1813.057,1744.764
7,13,11,122,474,30.3,7,555.811,38.981,1784.025,1716.74
7,13,12,98,412,30.5,6.8,476.706,38.048,1537.288,1478.249
7,13,13,305,433,30.2,6.7,654.649,40.642,2080.645,2002.697
7,13,14,436,303,29.4,6.4,583.415,39.134,1857.019,1787.186
7,13,15,141,277,28.3,6,329.609,33.881,1073.029,1027.972
7,13,16,425,142,27,5.3,254.78,31.231,772.247,735.179
7,13,17,171,78,25.6,4.4,76.224,26.438,236.337,211.419
7,13,18,0,0,24.3,3.7,0,24.3,0,0
7,13,19,0,0,23.3,3.4,0,23.3,0,0
7,13,20,0,0,22.4,3.5,0,22.4,0,0
7,13,21,0,0,21.8,3.7,0,21.8,0,0
7,13,22,0,0,21.3,3.9,0,21.3,0,0
7,13,23,0,0,20.9,3.8,0,20.9,0,0
7,14,0,0,0,20.6,3.8,0,20.6,0,0
7,14,1,0,0,20.3,3.6,0,20.3,0,0
7,14,2,0,0,20,3.1,0,20,0,0
7,14,3,0,0,19.6,2.7,0,19.6,0,0
7,14,4,0,0,19.5,2.6,0,19.5,0,0
7,14,5,0,2,19.9,3.3,1.889,18.385,6.695,0
7,14,6,12,75,21.5,4.2,70.435,21.643,243.609,218.545
7,14,7,444,136,23.8,5,271.721,28.034,845.027,806.103
7,14,8,128,299,26.2,5.3,347.882,32.081,1145.865,1098.747
7,14,9,766,157,28.2,5.4,691.336,40.521,2180.592,2098.867
7,14,10,335,396,29.7,5.3,650.297,41.916,2053.662,1976.718
7,14,11,127,498,30.4,5,582.73,41.69,1844.956,1775.548
7,14,12,121,476,30.2,4.7,556.465,41.263,1765.584,1698.935
7,14,13,607,268,29.8,4.4,745.709,44.989,2314.694,2227.755
7,14,14,686,185,29.6,4.1,645.203,43.442,2002.55,1927.489
7,14,15,725,118,29.1,3.8,479.845,39.616,1473.781,1416.773
7,14,16,595,98,27.9,3.2,265.938,33.849,768.773,731.792
7,14,17,297,61,26,2.2,68.5,27.04,191.437,167.416
7,14,18,0,0,24.5,1.9,0,24.5,0,0
7,14,19,0,0,23.9,2.6,0,23.9,0,0
7,14,20,0,0,23.3,3.2,0,23.3,0,0
7,14,21,0,0,22.6,3.4,0,22.6,0,0
7,14,22,0,0,22,3.4,0,22,0,0
7,14,23,0,0,21.4,3.4,0,21.4,0,0
7,15,0,0,0,20.8,3.4,0,20.8,0,0
7,15,1,0,0,20.3,3.2,0,20.3,0,0
7,15,2,0,0,19.9,2.7,0,19.9,0,0
7,15,3,0,0,19.7,2.1,0,19.7,0,0
7,15,4,0,0,19.6,1.9,0,19.6,0,0
7,15,5,1,2,20.1,2.4,1.91,18.412,6.768,0
7,15,6,35,71,21.6,3.3,68.433,21.698,232.191,207.357
7,15,7,303,171,23.7,3.6,257.477,28.257,819.923,781.645
7,15,8,233,292,25.8,3.5,398.049,33.983,1292.372,1240.959
7,15,9,324,364,27.7,3.3,571.88,40.242,1815.35,1746.977
7,15,10,408,413,29.4,3,726.56,46.187,2244.164,2159.988
7,15,11,289,484,30.5,2.9,711.94,47.471,2186.917,2104.95
7,15,12,92,375,30.9,2.8,437.532,41.75,1384.82,1330.594
7,15,13,38,379,30.7,2.7,389.578,39.88,1244.8,1194.803
7,15,14,100,371,30.1,2.6,417.159,39.921,1329.81,1277.267
7,15,15,0,98,29,2.4,93.197,31.131,311.07,284.618
7,15,16,199,154,27.6,1.9,200.366,31.742,630.664,597.066
7,15,17,216,72,26.1,1.2,74.563,27.4,222.787,198.142
7,15,18,0,0,24.9,0.9,0,24.9,0,0
7,15,19,0,0,24.1,1.1,0,24.1,0,0
7,15,20,0,0,23.5,1.4,0,23.5,0,0
7,15,21,0,0,23,1.8,0,23,0,0
7,15,22,0,0,22.5,2.2,0,22.5,0,0
7,15,23,0,0,22.2,2.6,0,22.2,0,0
7,16,0,0,0,21.7,2.8,0,21.7,0,0
7,16,1,0,0,21.4,3,0,21.4,0,0
7,16,2,0,0,21,3.2,0,21,0,0
7,16,3,0,0,20.7,3,0,20.7,0,0
7,16,4,0,0,20.6,2.8,0,20.6,0,0
7,16,5,0,1,20.5,2,0.944,18.69,3.342,0
7,16,6,0,46,21.4,2.5,43.656,20.847,152.965,129.698
7,16,7,1,56,22.9,3.1,53.495,22.778,185.6,161.694
7,16,8,61,270,24.7,3.4,285.777,29.964,954.486,912.678
7,16,9,161,399,26.1,3.1,489.263,36.767,1583.837,1523.285
7,16,10,259,461,26.9,2.7,649.053,42.283,2046.762,1970.073
7,16,11,257,498,27.1,2.3,697.31,44.818,2171.99,2090.594
7,16,12,376,452,27.3,2.1,757.888,47.093,2332.234,2244.601
7,16,13,403,400,27.5,1.9,705.345,46.714,2172.002,2090.605
7,16,14,404,327,27.1,1.7,585.885,43.691,1823.577,1754.917
7,16,15,603,171,26.1,1.3,469.8,40.308,1447.564,1391.383
7,16,16,354,147,24.9,0.9,240.296,32.977,731.15,695.108
7,16,17,233,71,23.8,0.7,75.039,25.592,223.606,198.944
7,16,18,0,0,23.1,0.5,0,23.1,0,0
7,16,19,0,0,22.7,0.5,0,22.7,0,0
7,16,20,0,0,22.4,0.6,0,22.4,0,0
7,16,21,0,0,22.1,0.7,0,22.1,0,0
7,16,22,0,0,21.7,1,0,21.7,0,0
7,16,23,0,0,21.4,1.4,0,21.4,0,0
7,17,0,0,0,21.1,1.9,0,21.1,0,0
7,17,1,0,0,20.8,2.2,0,20.8,0,0
7,17,2,0,0,20.6,2.2,0,20.6,0,0
7,17,3,0,0,20.5,2,0,20.5,0,0
7,17,4,0,0,20.4,1.9,0,20.4,0,0
7,17,5,1,2,20.4,1.9,1.91,18.583,6.763,0
7,17,6,1,64,20.9,2.3,59.857,20.742,209.64,185.258
7,17,7,34,168,21.9,2.6,167.346,24.65,570.223,538.049
7,17,8,77,286,23.2,2.7,309.1,29.699,1032.858,988.916
7,17,9,136,398,24.5,2.6,471.03,35.391,1535.831,1476.839
7,17,10,189,471,25.7,2.4,601.179,40.455,1914.091,1842.231
7,17,11,238,503,26.4,2.3,686.441,43.745,2150.133,2069.569
7,17,12,287,485,26.5,2.3,711.107,44.662,2216.57,2133.463
7,17,13,267,451,26.3,2.3,643.134,42.9,2021.223,1945.476
7,17,14,254,377,26,2.3,529.456,39.662,1685.904,1621.966
7,17,15,129,274,25.6,2.3,322.003,33.82,1049.606,1005.201
7,17,16,99,147,24.9,1.9,165.663,28.816,540.995,509.498
7,17,17,13,34,23.7,1.2,33.182,23.482,112.945,90.447
7,17,18,0,0,22.6,0.7,0,22.6,0,0
7,17,19,0,0,22.2,0.6,0,22.2,0,0
7,17,20,0,0,21.7,0.6,0,21.7,0,0
7,17,21,0,0,21.3,0.9,0,21.3,0,0
7,17,22,0,0,20.9,1.1,0,20.9,0,0
7,17,23,0,0,20.6,1.4,0,20.6,0,0
7,18,0,0,0,20.4,1.8,0,20.4,0,0
7,18,1,0,0,20.1,2,0,20.1,0,0
7,18,2,0,0,19.9,2,0,19.9,0,0
7,18,3,0,0,19.7,1.8,0,19.7,0,0
7,18,4,0,0,19.5,1.7,0,19.5,0,0
7,18,5,1,1,19.8,2.4,0.955,18.078,3.389,0
7,18,6,0,59,21,3.3,55.364,20.774,194.053,169.98
7,18,7,244,179,22.8,3.9,245.848,26.946,795.675,758.015
7,18,8,261,285,24.6,4,407.885,32.604,1331.753,1279.151
7,18,9,46,349,25.9,3.8,361.941,33.391,1193.524,1145.031
7,18,10,312,445,26.5,3.7,679.155,40.812,2157.464,2076.622
7,18,11,251,497,26.7,3.6,692.381,42.07,2187.427,2105.441
7,18,12,97,406,26.6,3.5,471.802,37.348,1526.861,1468.158
7,18,13,292,445,26.5,3.5,658.548,40.851,2091.253,2012.908
7,18,14,567,259,26.3,3.3,636.626,40.851,2006.636,1931.425
7,18,15,199,266,25.5,2.9,350.817,34.025,1137.411,1090.535
7,18,16,118,128,24.3,2.2,154.506,27.803,502.333,471.719
7,18,17,130,66,23.1,1.5,65.021,23.733,205.581,181.279
7,18,18,0,0,22.3,1.2,0,22.3,0,0
7,18,19,0,0,21.8,1.2,0,21.8,0,0
7,18,20,0,0,21.6,1.1,0,21.6,0,0
7,18,21,0,0,21.4,1.4,0,21.4,0,0
7,18,22,0,0,21.2,1.9,0,21.2,0,0
7,18,23,0,0,21,2.5,0,21,0,0
7,19,0,0,0,20.7,3.1,0,20.7,0,0
7,19,1,0,0,20.2,3.5,0,20.2,0,0
7,19,2,0,0,19.6,3.6,0,19.6,0,0
7,19,3,0,0,19,3.2,0,19,0,0
7,19,4,0,0,18.8,2.9,0,18.8,0,0
7,19,5,0,1,18.9,2.6,0.944,17.2,3.364,0
7,19,6,0,20,19.6,3.3,18.939,18.483,67.083,45.448
7,19,7,9,144,21,4,138.15,22.658,478.459,448.383
7,19,8,131,298,22.7,4.6,349.691,28.824,1170.048,1122.235
7,19,9,234,394,24.6,4.9,537.422,34.57,1757.224,1690.862
7,19,10,265,460,26.6,5.1,654.859,38.903,2100.852,2022.148
7,19,11,274,496,28,5.1,712.479,41.595,2256.339,2171.69
7,19,12,319,473,28.6,5,729.631,42.776,2296.463,2210.243
7,19,13,314,439,28.5,4.8,671.601,41.904,2121.171,2041.703
7,19,14,294,369,27.9,4.5,550.763,39.251,1756.595,1690.254
7,19,15,171,285,26.8,4.2,354.056,34.145,1149.889,1102.656
7,19,16,3,109,25.5,3.4,103.704,27.322,351.97,324.656
7,19,17,4,54,23.9,2.4,50.584,23.897,174.152,150.471
7,19,18,0,0,22.7,1.8,0,22.7,0,0
7,19,19,0,0,22.1,1.9,0,22.1,0,0
7,19,20,0,0,21.6,2.3,0,21.6,0,0
7,19,21,0,0,21.2,2.7,0,21.2,0,0
7,19,22,0,0,20.7,3,0,20.7,0,0
7,19,23,0,0,20.3,3,0,20.3,0,0
7,20,0,0,0,20,3.1,0,20,0,0
7,20,1,0,0,19.7,3,0,19.7,0,0
7,20,2,0,0,19.6,2.7,0,19.6,0,0
7,20,3,0,0,19.5,2.4,0,19.5,0,0
7,20,4,0,0,19.4,2.3,0,19.4,0,0
7,20,5,1,2,19.8,2.9,1.91,18.211,6.774,0
7,20,6,40,77,21,3.8,73.935,21.211,250.973,225.759
7,20,7,223,181,22.8,4.5,241.185,26.644,784.615,747.235
7,20,8,408,251,24.5,4.9,457.532,32.728,1484.391,1427.046
7,20,9,219,394,25.8,5,527.243,35.649,1715.146,1650.22
7,20,10,282,445,26.7,4.8,655.7,39.437,2097.77,2019.182
7,20,11,336,468,27.2,4.6,742.247,42.203,2343.118,2255.053
7,20,12,242,501,27.2,4.4,688.806,41.597,2181.414,2099.658
7,20,13,270,450,27,4.2,646.682,40.67,2055.751,1978.729
7,20,14,202,380,26.5,4.2,497.639,37.018,1607.151,1545.834
7,20,15,399,228,25.7,4,420.274,34.474,1346.185,1293.144
7,20,16,64,95,24.4,3.3,108.656,26.496,359.03,331.567
7,20,17,0,27,23.1,2.2,25.586,22.432,88.996,66.951
7,20,18,0,0,22.1,1.8,0,22.1,0,0
7,20,19,0,0,21.7,1.9,0,21.7,0,0
7,20,20,0,0,21.4,2.5,0,21.4,0,0
7,20,21,0,0,21.1,3.5,0,21.1,0,0
7,20,22,0,0,20.7,4.4,0,20.7,0,0
7,20,23,0,0,20.1,4.5,0,20.1,0,0
7,21,0,0,0,19.7,4.3,0,19.7,0,0
7,21,1,0,0,19.4,4,0,19.4,0,0
7,21,2,0,0,19.2,3.7,0,19.2,0,0
7,21,3,0,0,19.1,3.5,0,19.1,0,0
7,21,4,0,0,19,3.5,0,19,0,0
7,21,5,2,3,19.3,3.5,2.866,17.825,10.182,0
7,21,6,11,70,20.4,4.3,66.018,20.428,229.651,204.868
7,21,7,247,178,22.2,5.3,246.725,25.791,802.734,764.894
7,21,8,354,267,23.9,5.8,442.918,31.1,1451.639,1395.33
7,21,9,264,387,24.9,5.8,553.781,34.36,1812.059,1743.802
7,21,10,297,450,25.5,5.7,673.441,37.369,2176.966,2095.38
7,21,11,248,494,25.9,5.8,689.415,38.096,2222.385,2139.053
7,21,12,294,481,26.4,5.9,716.563,38.975,2299.462,2213.124
7,21,13,371,417,26.3,6,699.248,38.48,2246.716,2162.441
7,21,14,188,314,25.7,5.8,427.562,33.264,1406.237,1351.347
7,21,15,155,264,24.9,5.5,327.507,30.479,1083.24,1037.897
7,21,16,393,140,23.8,4.5,247.862,28.267,767.247,730.305
7,21,17,195,47,22.5,3.2,52.066,22.84,151.156,127.924
7,21,18,0,0,21.5,3,0,21.5,0,0
7,21,19,0,0,21,3.5,0,21,0,0
7,21,20,0,0,20.5,3.7,0,20.5,0,0
7,21,21,0,0,20,3.8,0,20,0,0
7,21,22,0,0,19.7,3.8,0,19.7,0,0
7,21,23,0,0,19.5,3.7,0,19.5,0,0
7,22,0,0,0,19.3,3.6,0,19.3,0,0
7,22,1,0,0,19.1,3.4,0,19.1,0,0
7,22,2,0,0,18.9,3,0,18.9,0,0
7,22,3,0,0,18.8,2.7,0,18.8,0,0
